index,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
181,8882909,Women,73,Senior,04-12-2022,Dec,Delivered,Myntra,Set,XXL,1,INR,1299,Mumbai,MAHARASHTRA,400060,IN,FALSE
182,9353236,Men,42,Adult,04-12-2022,Dec,Delivered,Others,Set,XL,1,INR,969,DIBRUGARH,ASSAM,786001,IN,FALSE
183,8519920,Women,33,Adult,04-12-2022,Dec,Delivered,Flipkart,kurta,3XL,1,INR,558,NUZVID,ANDHRA PRADESH,521201,IN,FALSE
184,9860710,Women,29,Teenager,04-12-2022,Dec,Delivered,Myntra,kurta,3XL,1,INR,545,KOLHAPUR,MAHARASHTRA,416003,IN,FALSE
185,9474390,Women,39,Adult,04-12-2022,Dec,Delivered,Flipkart,kurta,L,1,INR,561,CHENNAI,TAMIL NADU,600087,IN,FALSE
186,5085571,Men,42,Adult,04-12-2022,Dec,Delivered,Myntra,Western Dress,3XL,1,INR,735,HYDERABAD,TELANGANA,500013,IN,FALSE
187,9457709,Women,59,Senior,04-12-2022,Dec,Delivered,Myntra,kurta,XS,1,INR,446,KOZHIKODE,KERALA,673580,IN,FALSE
188,2746120,Men,46,Adult,04-12-2022,Dec,Delivered,Amazon,Set,3XL,1,INR,882,JAIPUR,RAJASTHAN,302021,IN,FALSE
189,1878389,Women,48,Adult,04-12-2022,Dec,Delivered,Flipkart,Set,XXL,1,INR,1163,MUMBAI,MAHARASHTRA,400074,IN,FALSE
190,476685,Men,33,Adult,04-12-2022,Dec,Delivered,Others,Set,XXL,1,INR,1125,KOLKATA,WEST BENGAL,700021,IN,FALSE
191,476685,Women,22,Teenager,04-12-2022,Dec,Delivered,Amazon,Top,L,1,INR,690,NEW DELHI,DELHI,110025,IN,FALSE
192,1845045,Women,23,Teenager,04-12-2022,Dec,Delivered,Flipkart,Set,XL,1,INR,495,AURANGABAD,MAHARASHTRA,431001,IN,FALSE
193,9933073,Women,42,Adult,04-12-2022,Dec,Delivered,Flipkart,kurta,3XL,1,INR,422,HYDERABAD,TELANGANA,500085,IN,FALSE
194,5497347,Women,38,Adult,04-12-2022,Dec,Delivered,Amazon,kurta,L,1,INR,399,CHHAPI,GUJARAT,385210,IN,FALSE
195,7912532,Women,39,Adult,04-12-2022,Dec,Delivered,Myntra,kurta,XXL,1,INR,399,Adilabad,TELANGANA,504001,IN,FALSE
196,9766258,Women,50,Senior,04-12-2022,Dec,Delivered,Myntra,Set,XS,1,INR,969,HYDERABAD,TELANGANA,500037,IN,FALSE
197,1473140,Men,31,Adult,04-12-2022,Dec,Delivered,Flipkart,Set,M,1,INR,499,NOIDA,UTTAR PRADESH,201309,IN,FALSE
198,524091,Women,33,Adult,04-12-2022,Dec,Delivered,Ajio,kurta,4XL,1,INR,692,LUCKNOW,UTTAR PRADESH,226001,IN,FALSE
199,6280655,Women,23,Teenager,04-12-2022,Dec,Delivered,Myntra,Top,XXL,1,INR,464,NOIDA,UTTAR PRADESH,201301,IN,FALSE
200,1920070,Men,57,Senior,04-12-2022,Dec,Delivered,Meesho,Set,S,1,INR,525,TUNI,ANDHRA PRADESH,533401,IN,FALSE
201,2265901,Women,35,Adult,04-12-2022,Dec,Delivered,Meesho,Set,L,1,INR,788,Solapur,MAHARASHTRA,413004,IN,FALSE
202,476593,Women,29,Teenager,04-12-2022,Dec,Returned,Myntra,Set,M,1,INR,1268,HYDERABAD,TELANGANA,501505,IN,FALSE
203,476593,Women,69,Senior,04-12-2022,Dec,Delivered,Flipkart,Set,3XL,1,INR,635,GWALIOR,MADHYA PRADESH,474001,IN,FALSE
204,8490583,Women,49,Adult,04-12-2022,Dec,Delivered,Meesho,kurta,L,1,INR,342,HYDERABAD,TELANGANA,500072,IN,FALSE
205,5716384,Women,31,Adult,04-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,630,Chennai,TAMIL NADU,600063,IN,FALSE
206,5226206,Women,38,Adult,04-12-2022,Dec,Delivered,Amazon,Top,M,1,INR,574,SINGTAM,SIKKIM,737134,IN,FALSE
207,3951365,Men,46,Adult,04-12-2022,Dec,Delivered,Flipkart,Set,S,1,INR,635,KOTTAYAM,KERALA,686002,IN,FALSE
208,2485702,Women,46,Adult,04-12-2022,Dec,Delivered,Myntra,Set,S,1,INR,579,VASCO DA GAMA,GOA,403726,IN,FALSE
209,5716802,Men,68,Senior,04-12-2022,Dec,Delivered,Myntra,kurta,XS,1,INR,417,ITANAGAR,ARUNACHAL PRADESH,791111,IN,FALSE
210,8120045,Women,20,Teenager,04-12-2022,Dec,Delivered,Amazon,Set,3XL,1,INR,655,ROORKEE,UTTARAKHAND,247667,IN,FALSE
211,7328394,Women,57,Senior,04-12-2022,Dec,Delivered,Ajio,Set,M,1,INR,688,GURUGRAM,HARYANA,122001,IN,FALSE
212,6875530,Men,21,Teenager,04-12-2022,Dec,Cancelled,Myntra,Top,XS,1,INR,568,HYDERABAD,TELANGANA,500059,IN,FALSE
213,3453298,Men,29,Teenager,04-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,1176,BENGALURU,KARNATAKA,560064,IN,FALSE
214,6898340,Women,49,Adult,04-12-2022,Dec,Delivered,Nalli,Set,XL,1,INR,635,AJMER,RAJASTHAN,305005,IN,FALSE
215,9867216,Women,68,Senior,04-12-2022,Dec,Delivered,Others,kurta,XL,1,INR,568,MUMBAI,MAHARASHTRA,400053,IN,FALSE
216,5042032,Women,31,Adult,04-12-2022,Dec,Delivered,Others,Set,M,1,INR,1186,HYDERABAD,TELANGANA,500055,IN,FALSE
217,63406,Women,19,Teenager,04-12-2022,Dec,Delivered,Myntra,Set,3XL,1,INR,1098,BENGALURU,KARNATAKA,560034,IN,FALSE
218,8307667,Men,30,Adult,04-12-2022,Dec,Delivered,Others,Set,XL,1,INR,692,BENGALURU,KARNATAKA,560027,IN,FALSE
219,7968627,Women,26,Teenager,04-12-2022,Dec,Delivered,Others,kurta,4XL,1,INR,1043,KALYAN,MAHARASHTRA,421306,IN,FALSE
220,5521742,Women,29,Teenager,04-12-2022,Dec,Returned,Amazon,kurta,L,1,INR,356,BENGALURU,KARNATAKA,560050,IN,FALSE
221,5834744,Women,66,Senior,04-12-2022,Dec,Delivered,Nalli,Set,S,1,INR,1093,GUNTUR,ANDHRA PRADESH,522019,IN,FALSE
222,7465655,Women,53,Senior,04-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,759,PARGI,TELANGANA,501501,IN,FALSE
223,3665568,Women,41,Adult,04-12-2022,Dec,Delivered,Ajio,kurta,XL,1,INR,368,THRISSUR,KERALA,680022,IN,FALSE
224,7420219,Men,39,Adult,04-12-2022,Dec,Delivered,Amazon,Western Dress,XL,1,INR,744,Kolkata,WEST BENGAL,700051,IN,FALSE
225,5160745,Women,36,Adult,04-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,597,INDORE,MADHYA PRADESH,452001,IN,FALSE
226,8985896,Men,29,Teenager,04-12-2022,Dec,Delivered,Amazon,Set,XXL,1,INR,721,CHENNAI,TAMIL NADU,600092,IN,FALSE
227,9796800,Women,47,Adult,04-12-2022,Dec,Delivered,Amazon,kurta,3XL,1,INR,479,Kozikode,KERALA,673012,IN,FALSE
228,5617430,Women,20,Teenager,04-12-2022,Dec,Delivered,Amazon,kurta,M,1,INR,635,HYDERABAD,TELANGANA,500084,IN,FALSE
229,8714035,Women,44,Adult,04-12-2022,Dec,Cancelled,Amazon,Set,XS,1,INR,589,THUMBE,KARNATAKA,574143,IN,FALSE
230,1798937,Women,38,Adult,04-12-2022,Dec,Delivered,Others,Set,S,1,INR,788,JALANDHAR,PUNJAB,144005,IN,FALSE
231,2448060,Women,28,Teenager,04-12-2022,Dec,Delivered,Amazon,kurta,3XL,1,INR,811,GURUGRAM,HARYANA,122009,IN,FALSE
232,2448060,Women,35,Adult,04-12-2022,Dec,Delivered,Myntra,kurta,S,1,INR,547,PATNA,BIHAR,801505,IN,FALSE
233,2448060,Women,21,Teenager,04-12-2022,Dec,Delivered,Myntra,kurta,XXL,1,INR,495,Gurgaon,HARYANA,122009,IN,FALSE
234,3863417,Women,56,Senior,04-12-2022,Dec,Delivered,Ajio,Top,L,1,INR,574,Bangalore,KARNATAKA,560068,IN,FALSE
235,282991,Women,26,Teenager,04-12-2022,Dec,Delivered,Myntra,Set,XS,1,INR,474,MUMBAI,MAHARASHTRA,400007,IN,FALSE
236,2276390,Men,37,Adult,04-12-2022,Dec,Delivered,Amazon,Set,L,1,INR,1099,MUMBAI,MAHARASHTRA,400076,IN,FALSE
237,89951,Men,63,Senior,04-12-2022,Dec,Delivered,Myntra,Set,M,1,INR,1099,KAITHAL,HARYANA,136027,IN,FALSE
238,2696952,Women,35,Adult,04-12-2022,Dec,Returned,Amazon,Set,3XL,1,INR,654,vikarabad,TELANGANA,501101,IN,FALSE
239,9622079,Women,18,Teenager,04-12-2022,Dec,Delivered,Amazon,kurta,XXL,1,INR,606,BENGALURU,KARNATAKA,560100,IN,FALSE
240,8773331,Women,33,Adult,04-12-2022,Dec,Delivered,Amazon,Set,3XL,1,INR,684,KANNUR,KERALA,670005,IN,FALSE
241,1035887,Women,55,Senior,04-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,542,TADONG,SIKKIM,737102,IN,FALSE
242,8863009,Women,20,Teenager,04-12-2022,Dec,Returned,Nalli,Set,M,1,INR,560,NAGPUR,MAHARASHTRA,440033,IN,FALSE
243,8863009,Women,48,Adult,04-12-2022,Dec,Returned,Amazon,Set,XL,1,INR,449,HYDERABAD,TELANGANA,500084,IN,FALSE
244,8863009,Women,48,Adult,04-12-2022,Dec,Returned,Ajio,kurta,6XL,1,INR,1039,HYDERABAD,TELANGANA,500081,IN,FALSE
245,5771983,Women,43,Adult,04-12-2022,Dec,Delivered,Flipkart,Set,XXL,1,INR,582,IMPHAL,MANIPUR,795001,IN,FALSE
246,442536,Women,42,Adult,04-12-2022,Dec,Delivered,Flipkart,kurta,L,1,INR,499,JABALPUR,MADHYA PRADESH,483053,IN,FALSE
247,5850336,Women,35,Adult,04-12-2022,Dec,Delivered,Amazon,kurta,XL,1,INR,346,HYDERABAD (500034),TELANGANA,500034,IN,FALSE
248,7926847,Women,32,Adult,04-12-2022,Dec,Delivered,Amazon,Top,XXL,1,INR,487,PUNE,MAHARASHTRA,412307,IN,FALSE
249,1525291,Women,75,Senior,04-12-2022,Dec,Delivered,Myntra,Top,L,1,INR,690,NEW DELHI,DELHI,110092,IN,FALSE
250,4283278,Women,28,Teenager,04-12-2022,Dec,Delivered,Myntra,Set,M,1,INR,857,Chennai,TAMIL NADU,600015,IN,FALSE
251,4667355,Women,64,Senior,04-12-2022,Dec,Delivered,Others,Top,XS,1,INR,659,NEW DELHI,DELHI,110064,IN,FALSE
252,85101,Women,29,Teenager,04-12-2022,Dec,Delivered,Amazon,Set,L,1,INR,647,NEW DELHI,DELHI,110034,IN,FALSE
253,4215381,Women,41,Adult,04-12-2022,Dec,Delivered,Myntra,kurta,S,1,INR,318,JAIPUR,RAJASTHAN,302017,IN,FALSE
254,8558087,Women,40,Adult,04-12-2022,Dec,Delivered,Amazon,Top,XXL,1,INR,360,Bangalore,KARNATAKA,560064,IN,FALSE
255,5827792,Women,18,Teenager,04-12-2022,Dec,Delivered,Flipkart,Set,XL,1,INR,909,KOLKATA,WEST BENGAL,700016,IN,TRUE
256,6723060,Women,31,Adult,04-12-2022,Dec,Delivered,Myntra,Set,L,1,INR,792,THOOTHUKKUDI,TAMIL NADU,628002,IN,FALSE
257,2944135,Men,44,Adult,04-12-2022,Dec,Delivered,Myntra,Western Dress,3XL,1,INR,725,NARASINGAPURAM VELLORE DISTRICT,TAMIL NADU,632406,IN,FALSE
258,5156440,Women,32,Adult,04-12-2022,Dec,Delivered,Amazon,kurta,M,1,INR,625,EDATHIRUTHY,KERALA,680687,IN,FALSE
259,228693,Women,41,Adult,04-12-2022,Dec,Delivered,Ajio,Set,XL,1,INR,563,PUNE,MAHARASHTRA,411024,IN,FALSE
260,2147583,Women,21,Teenager,04-12-2022,Dec,Delivered,Amazon,kurta,M,1,INR,565,PUNE,MAHARASHTRA,411021,IN,FALSE
261,6048700,Women,36,Adult,04-12-2022,Dec,Delivered,Flipkart,Set,XXL,1,INR,501,BHIMAVARAM,ANDHRA PRADESH,534202,IN,FALSE
262,6722174,Men,48,Adult,04-12-2022,Dec,Cancelled,Flipkart,Western Dress,M,1,INR,744,BENGALURU,KARNATAKA,560062,IN,FALSE
263,9624470,Women,48,Adult,04-12-2022,Dec,Cancelled,Ajio,kurta,XS,1,INR,333,Tiruppur,TAMIL NADU,641687,IN,FALSE
264,8164407,Men,21,Teenager,04-12-2022,Dec,Delivered,Myntra,Western Dress,XL,1,INR,744,CUTTACK,ODISHA,753001,IN,FALSE
265,9640916,Women,46,Adult,04-12-2022,Dec,Delivered,Myntra,Set,XXL,1,INR,1085,Hissar,HARYANA,125005,IN,FALSE
266,915050,Men,40,Adult,04-12-2022,Dec,Returned,Flipkart,Western Dress,3XL,1,INR,721,RANBIRSINGHPORA,JAMMU & KASHMIR,181102,IN,FALSE
267,9285338,Women,23,Teenager,04-12-2022,Dec,Delivered,Amazon,Set,S,1,INR,666,Jalna,MAHARASHTRA,431203,IN,FALSE
268,644445,Women,43,Adult,04-12-2022,Dec,Delivered,Amazon,Top,3XL,1,INR,329,MUMBAI,MAHARASHTRA,400094,IN,FALSE
269,4997330,Women,23,Teenager,04-12-2022,Dec,Delivered,Meesho,Set,M,1,INR,599,NOIDA,UTTAR PRADESH,201301,IN,FALSE
270,3048145,Women,72,Senior,04-12-2022,Dec,Delivered,Amazon,kurta,XL,1,INR,698,BETTIAH,BIHAR,845438,IN,FALSE
271,7168499,Women,35,Adult,04-12-2022,Dec,Delivered,Myntra,Top,L,1,INR,352,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE
272,3180908,Women,28,Teenager,04-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,627,CHENNAI,TAMIL NADU,600064,IN,FALSE
273,2286700,Men,65,Senior,04-12-2022,Dec,Delivered,Nalli,Saree,Free,1,INR,399,BENGALURU,KARNATAKA,560086,IN,FALSE
274,3305763,Men,36,Adult,04-12-2022,Dec,Delivered,Myntra,Blouse,XL,1,INR,1149,PATNA,BIHAR,800023,IN,FALSE
275,5676727,Men,70,Senior,04-12-2022,Dec,Delivered,Meesho,Blouse,S,1,INR,647,BENGALURU,KARNATAKA,560076,IN,FALSE
276,8302065,Women,41,Adult,04-12-2022,Dec,Delivered,Amazon,Set,L,1,INR,725,BENGALURU,KARNATAKA,560078,IN,FALSE
277,7098912,Men,23,Teenager,04-12-2022,Dec,Delivered,Ajio,Blouse,L,1,INR,665,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE
278,3848348,Men,23,Teenager,04-12-2022,Dec,Delivered,Amazon,Western Dress,S,1,INR,1249,NEW DELHI,DELHI,110047,IN,FALSE
279,9613429,Women,48,Adult,04-12-2022,Dec,Delivered,Others,Saree,Free,1,INR,877,Mavelikkara,KERALA,690558,IN,FALSE
280,9613429,Women,22,Teenager,04-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,699,DABRA,MADHYA PRADESH,475110,IN,FALSE
281,2921633,Women,22,Teenager,04-12-2022,Dec,Delivered,Flipkart,Set,XXL,1,INR,1111,RANCHI,JHARKHAND,834003,IN,FALSE
282,1713822,Women,36,Adult,04-12-2022,Dec,Delivered,Myntra,Set,3XL,1,INR,635,NEW DELHI,DELHI,110092,IN,FALSE
283,9822747,Men,50,Senior,04-12-2022,Dec,Returned,Amazon,Western Dress,XL,1,INR,735,BENGALURU,KARNATAKA,560067,IN,FALSE
284,6548679,Women,40,Adult,04-12-2022,Dec,Delivered,Flipkart,Set,L,1,INR,825,BHUBANESWAR,ODISHA,751029,IN,FALSE
285,2406097,Women,22,Teenager,04-12-2022,Dec,Delivered,Myntra,kurta,XL,1,INR,533,Bhupalpalle,TELANGANA,506169,IN,FALSE
286,2406097,Women,48,Adult,04-12-2022,Dec,Delivered,Flipkart,Set,S,1,INR,680,MUMBAI,MAHARASHTRA,400081,IN,FALSE
287,9919199,Women,48,Adult,04-12-2022,Dec,Delivered,Amazon,kurta,XXL,1,INR,545,Bhopal,MADHYA PRADESH,462010,IN,FALSE
288,8024399,Women,39,Adult,04-12-2022,Dec,Delivered,Myntra,kurta,M,1,INR,432,KOTA,RAJASTHAN,324005,IN,FALSE
289,7721497,Women,44,Adult,04-12-2022,Dec,Delivered,Amazon,Set,L,1,INR,832,AHMEDABAD,GUJARAT,380015,IN,FALSE
290,5590210,Women,66,Senior,04-12-2022,Dec,Refunded,Flipkart,kurta,S,1,INR,487,NOIDA,UTTAR PRADESH,201301,IN,FALSE
291,5326871,Women,27,Teenager,04-12-2022,Dec,Delivered,Ajio,kurta,M,1,INR,533,LUCKNOW,UTTAR PRADESH,226012,IN,FALSE
292,490720,Women,23,Teenager,04-12-2022,Dec,Delivered,Ajio,Top,XXL,1,INR,321,INDORE,MADHYA PRADESH,452012,IN,FALSE
293,391103,Women,45,Adult,04-12-2022,Dec,Delivered,Flipkart,kurta,L,1,INR,486,SHIVAMOGGA,KARNATAKA,577201,IN,FALSE
294,8905689,Women,38,Adult,04-12-2022,Dec,Delivered,Amazon,kurta,M,1,INR,399,MORADABAD,UTTAR PRADESH,244102,IN,FALSE
295,4720373,Women,31,Adult,04-12-2022,Dec,Delivered,Amazon,kurta,M,1,INR,342,BENGALURU,KARNATAKA,560023,IN,FALSE
296,767351,Women,35,Adult,04-12-2022,Dec,Delivered,Myntra,Set,XL,1,INR,888,BENGALURU,KARNATAKA,560096,IN,FALSE
297,8967945,Women,38,Adult,04-12-2022,Dec,Delivered,Flipkart,kurta,XXL,1,INR,461,KARJAT RAIGARH DISTRICT,MAHARASHTRA,410201,IN,FALSE
298,5675757,Women,19,Teenager,04-12-2022,Dec,Delivered,Flipkart,Top,XXL,1,INR,545,Agartala,TRIPURA,799210,IN,FALSE
299,8218066,Men,30,Adult,04-12-2022,Dec,Delivered,Others,Western Dress,3XL,1,INR,725,AMBARNATH East,MAHARASHTRA,421501,IN,FALSE
300,529992,Women,39,Adult,04-12-2022,Dec,Delivered,Flipkart,Set,XL,1,INR,799,GUWAHATI,ASSAM,781017,IN,FALSE
301,6630432,Men,66,Senior,04-12-2022,Dec,Delivered,Ajio,Western Dress,S,1,INR,899,HOWRAH,WEST BENGAL,711106,IN,FALSE
302,2194113,Women,42,Adult,04-12-2022,Dec,Delivered,Amazon,Set,XL,1,INR,1186,DHANBAD,JHARKHAND,826001,IN,FALSE
303,7856161,Women,57,Senior,04-12-2022,Dec,Delivered,Amazon,Top,M,1,INR,540,GURUGRAM,HARYANA,122004,IN,FALSE
304,781206,Women,26,Teenager,04-12-2022,Dec,Delivered,Meesho,kurta,XXL,1,INR,435,TIRUCHIRAPPALLI,TAMIL NADU,620005,IN,FALSE
305,7780555,Women,36,Adult,04-12-2022,Dec,Refunded,Amazon,Set,XL,1,INR,478,AMBARNATH,MAHARASHTRA,421501,IN,FALSE
306,6047509,Women,27,Teenager,04-12-2022,Dec,Delivered,Flipkart,Set,M,1,INR,664,LUCKNOW,UTTAR PRADESH,226018,IN,FALSE
307,6615959,Men,18,Teenager,04-12-2022,Dec,Delivered,Flipkart,kurta,S,1,INR,487,WANAPARTHY,TELANGANA,509103,IN,FALSE
308,6615959,Women,24,Teenager,04-12-2022,Dec,Delivered,Flipkart,Set,M,1,INR,641,BENGALURU,KARNATAKA,560068,IN,FALSE
309,4084518,Men,31,Adult,04-12-2022,Dec,Delivered,Amazon,kurta,L,1,INR,399,HYDERABAD,TELANGANA,500072,IN,FALSE
310,2902438,Women,33,Adult,04-12-2022,Dec,Delivered,Amazon,Set,XL,1,INR,1115,KOLKATA,WEST BENGAL,700084,IN,FALSE
311,6082959,Men,40,Adult,04-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,729,Kolkata,WEST BENGAL,700132,IN,FALSE
312,608880,Women,48,Adult,04-12-2022,Dec,Delivered,Myntra,Set,S,1,INR,635,CHENNAI,TAMIL NADU,600062,IN,FALSE
313,5815426,Men,28,Teenager,04-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,729,MAKRONIA BUZURG,MADHYA PRADESH,470004,IN,FALSE
314,4983896,Women,41,Adult,04-12-2022,Dec,Delivered,Ajio,Set,XXL,1,INR,877,KUNNATHUNAD,KERALA,683562,IN,FALSE
315,249073,Women,35,Adult,04-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,666,TIRUPATI,ANDHRA PRADESH,517502,IN,FALSE
316,296282,Women,27,Teenager,04-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,1442,SOUTH WEST DELHI,New Delhi,110070,IN,FALSE
317,1853947,Women,74,Senior,04-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,790,KOLKATA,WEST BENGAL,700052,IN,FALSE
318,4651921,Women,65,Senior,04-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,799,NAVI MUMBAI,MAHARASHTRA,400705,IN,FALSE
319,6987211,Women,53,Senior,04-12-2022,Dec,Delivered,Flipkart,Set,XL,1,INR,950,PALI,RAJASTHAN,306021,IN,FALSE
320,4835989,Women,48,Adult,04-12-2022,Dec,Delivered,Ajio,Blouse,XXL,1,INR,641,INDORE,MADHYA PRADESH,452006,IN,FALSE
321,4835989,Women,24,Teenager,04-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,533,Kolkata,WEST BENGAL,700079,IN,FALSE
322,9124078,Women,64,Senior,04-12-2022,Dec,Returned,Amazon,Set,S,1,INR,655,HYDERABAD,TELANGANA,500088,IN,FALSE
323,1781950,Women,30,Adult,04-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,499,ZIRAKPUR,PUNJAB,160104,IN,FALSE
324,3695347,Women,22,Teenager,04-12-2022,Dec,Delivered,Amazon,Set,XXL,1,INR,529,ANJAR,GUJARAT,370110,IN,FALSE
325,2332327,Women,23,Teenager,04-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,547,GANGTOK,SIKKIM,737101,IN,FALSE
326,6393323,Women,35,Adult,04-12-2022,Dec,Delivered,Amazon,kurta,5XL,1,INR,683,SITAPUR,UTTAR PRADESH,261001,IN,FALSE
327,1741029,Women,20,Teenager,04-12-2022,Dec,Delivered,Amazon,Top,XXL,1,INR,499,AHMEDABAD,GUJARAT,382481,IN,FALSE
328,9462001,Men,43,Adult,04-12-2022,Dec,Delivered,Ajio,Ethnic Dress,XL,1,INR,791,DEHRADUN,UTTARAKHAND,248171,IN,FALSE
329,6561746,Women,49,Adult,04-12-2022,Dec,Delivered,Nalli,Set,L,1,INR,763,GUDIYATHAM,TAMIL NADU,632602,IN,FALSE
330,8231592,Women,47,Adult,04-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,650,DAUDNAGAR,BIHAR,824143,IN,FALSE
331,1813868,Women,41,Adult,04-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,329,DHARMASTHALA,KARNATAKA,574216,IN,FALSE
332,5627675,Women,40,Adult,04-12-2022,Dec,Returned,Ajio,Set,M,1,INR,672,KATIHAR,BIHAR,854105,IN,FALSE
333,2239856,Women,42,Adult,04-12-2022,Dec,Cancelled,Amazon,Set,3XL,1,INR,788,BENGALURU,KARNATAKA,560068,IN,TRUE
334,7546685,Women,42,Adult,04-12-2022,Dec,Delivered,Myntra,kurta,M,1,INR,292,CHENNAI,TAMIL NADU,600017,IN,FALSE
335,3017458,Women,28,Teenager,04-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,399,HAZARIBAGH,JHARKHAND,825301,IN,FALSE
336,5708054,Women,38,Adult,04-12-2022,Dec,Delivered,Amazon,Top,XXL,1,INR,726,KOLKATA,WEST BENGAL,700019,IN,FALSE
337,9342662,Women,39,Adult,04-12-2022,Dec,Delivered,Meesho,Set,3XL,1,INR,684,CHANDIGARH,CHANDIGARH,160030,IN,FALSE
338,9584565,Women,67,Senior,04-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,1099,Naharlgun nirjuli,ARUNACHAL PRADESH,791109,IN,FALSE
339,229964,Women,65,Senior,04-12-2022,Dec,Delivered,Myntra,kurta,M,1,INR,435,HYDERABAD,TELANGANA,500060,IN,FALSE
340,2567899,Women,67,Senior,04-12-2022,Dec,Delivered,Flipkart,Set,XL,1,INR,666,THANE,MAHARASHTRA,400604,IN,FALSE
341,3120227,Women,77,Senior,04-12-2022,Dec,Delivered,Flipkart,Set,XL,1,INR,698,BELA PRATAPGARH,UTTAR PRADESH,230001,IN,FALSE
342,1162355,Women,36,Adult,04-12-2022,Dec,Delivered,Flipkart,kurta,3XL,1,INR,461,NEW DELHI,DELHI,110057,IN,FALSE
343,2844001,Women,53,Senior,04-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,534,HYDERABAD,TELANGANA,500039,IN,FALSE
344,1796640,Women,26,Teenager,04-12-2022,Dec,Delivered,Flipkart,Set,L,1,INR,657,Visakhapatnam,ANDHRA PRADESH,530026,IN,FALSE
345,223976,Women,43,Adult,04-12-2022,Dec,Cancelled,Nalli,kurta,M,1,INR,333,Dombivli,MAHARASHTRA,421201,IN,FALSE
346,8085873,Women,59,Senior,04-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,1319,BENGALURU,KARNATAKA,560060,IN,FALSE
347,7767130,Women,29,Teenager,04-12-2022,Dec,Delivered,Myntra,kurta,S,1,INR,399,Ranchi,JHARKHAND,834008,IN,FALSE
348,2118526,Women,34,Adult,04-12-2022,Dec,Delivered,Myntra,kurta,5XL,1,INR,452,PATNA,BIHAR,800024,IN,FALSE
349,7688970,Women,57,Senior,04-12-2022,Dec,Delivered,Flipkart,Set,S,1,INR,607,PALAKKAD,KERALA,678004,IN,FALSE
350,3678042,Women,30,Adult,04-12-2022,Dec,Delivered,Amazon,Set,XL,1,INR,597,WARANGAL,TELANGANA,506001,IN,FALSE
351,4725061,Women,26,Teenager,04-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,452,NEW DELHI,DELHI,110042,IN,FALSE
352,8125364,Women,32,Adult,04-12-2022,Dec,Delivered,Flipkart,Set,XXL,1,INR,1186,GHAZIABAD,UTTAR PRADESH,201010,IN,FALSE
353,7787158,Women,60,Senior,04-12-2022,Dec,Delivered,Myntra,kurta,L,1,INR,352,ERODE,TAMIL NADU,638011,IN,FALSE
354,1559586,Women,37,Adult,04-12-2022,Dec,Delivered,Ajio,Blouse,S,1,INR,625,HYDERABAD,TELANGANA,500085,IN,FALSE
355,4277775,Women,49,Adult,04-12-2022,Dec,Delivered,Ajio,kurta,3XL,1,INR,399,CHENNAI,TAMIL NADU,600039,IN,FALSE
356,8238226,Women,62,Senior,04-12-2022,Dec,Delivered,Amazon,Set,XS,1,INR,437,Pune,MAHARASHTRA,412115,IN,FALSE
357,3874867,Women,39,Adult,04-12-2022,Dec,Delivered,Myntra,kurta,4XL,1,INR,453,Kolhapur,MAHARASHTRA,416012,IN,FALSE
358,9065362,Women,42,Adult,04-12-2022,Dec,Returned,Flipkart,Set,M,1,INR,1065,raipur,CHHATTISGARH,492003,IN,FALSE
359,4405714,Women,38,Adult,04-12-2022,Dec,Delivered,Flipkart,kurta,XS,1,INR,362,BAGEPALLI,KARNATAKA,561207,IN,FALSE
360,1957132,Women,32,Adult,04-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,791,GURGAON,HARYANA,122001,IN,FALSE
361,8630007,Women,37,Adult,04-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,353,KOLKATA,WEST BENGAL,700053,IN,FALSE
